RBD|NOM_RBD|COD_REG_RBD|COD_PRO_RBD|COD_COM_RBD|NOM_REGI_N|NOM_PROVINCIA|COD_DEPROV|NOM_DEPROV|NOM_COMUNA|grado|ind_am_rbd|dim_am_aa_rbd|dim_am_me_rbd|ind_cc_rbd|dim_cc_ao_rbd|dim_cc_ar_rbd|dim_cc_as_rbd|ind_hv_rbd|dim_hv_ac_rbd|dim_hv_ha_rbd|dim_hv_va_rbd|ind_pf_rbd|dim_pf_pa_rbd|dim_pf_sp_rbd|dim_pf_vd_rbd|cod_depe2|cod_grupo|cod_rural_rbd
9519|COLEGIO SANTO CURA DE ARS|13|131|13130|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|SAN MIGUEL|2m|74.722668808|74.303583396|75.14175422|69.699492355|75.705732119|64.306010679|69.086734266|65.638131143|73.308275009|65.375327731|58.230790688|75.426176166|71.432433584|78.508493925|76.337600989|2|4|1
9534|COLEGIO SAN DAMIAN|13|131|13110|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA FLORIDA|2m|66.082124584|67.376829173|64.787419994|67.019742507|70.862045911|62.873446556|67.323735054|62.381268183|76.440469228|57.748512413|52.95482291|64.413371528|70.487745624|57.4060482|65.34632076|2|4|1
9553|COLEGIO KING´S SCHOOL|13|131|13130|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|SAN MIGUEL|2m|75.628234434|75.684328681|75.572140187|77.954078442|83.162235716|73.927973869|76.772025741|69.850666971|76.538668636|74.923730292|58.089601985|79.468618845|83.733521479|75.859745755|78.812589301|2|3|1
9564|COLEGIO PARROQUIAL SAN MIGUEL|13|131|13130|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|SAN MIGUEL|2m|75.868770099|75.656502976|76.081037221|77.980269982|81.950317582|72.053158993|79.93733337|70.181919163|68.364056612|76.0498789|66.131821977|82.057195156|79.535354776|81.983712654|84.652518037|2|4|1
9570|INSTITUTO MIGUEL LEON PRADO|13|131|13130|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|SAN MIGUEL|2m|72.872893706|73.944046257|71.801741156|74.759692119|80.200171519|69.45242265|74.626482187|66.809484894|66.687815995|71.022185014|62.718453674|81.804768737|82.925962632|81.817156225|80.671187355|2|5|1
9579|LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN|13|131|13129|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|SAN JOAQUÍN|2m|74.197288778|71.730028722|76.664548834|72.923832035|80.290394449|66.809062748|71.672038908|64.673225089|73.838187693|57.929215946|62.252271627|76.090022572|75.664305706|76.667035532|75.938726478|2|2|1
9581|LICEO TECNICO A-100 DE SAN MIGUEL|13|131|13130|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|SAN MIGUEL|2m|75.626390016|72.151294835|79.101485198|73.401696309|78.701542263|69.012116326|72.491430339|68.242808833|72.527587066|63.726524286|68.474315147|77.857171545|72.9133609|80.465667731|80.192486004|2|2|1
9582|LICEO POLIVALENTE FRANCISCO FRIAS V.|13|131|13111|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA GRANJA|2m|74.253553999|71.527555903|76.979552096|73.759107053|80.011247066|67.214181975|74.051892118|70.392550474|67.424929555|75.877079369|67.875642497|77.227442999|77.80575646|77.515638854|76.360933684|1|1|1
9583|CENTRO EDUCACIONAL MUN.MARIANO LATORRE|13|131|13112|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA PINTANA|2m|75.182235754|71.283885498|79.080586011|73.928800075|78.817614683|68.453668682|74.515116859|67.433660025|71.127677105|70.539133397|60.634169572|78.840525647|76.19548952|78.444069365|81.882018054|1|1|1
9584|LICEO COMERCIAL VATE VICENTE HUIDOBRO|13|131|13131|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|SAN RAMÓN|2m|77.258180021|73.684334992|80.832025049|78.425282062|84.581203155|72.144338192|78.55030484|70.175140658|85.24796429|64.12776551|61.149692175|79.775432087|75.765888303|82.793483037|80.766924921|2|1|1
9587|LICEO MALAQUIAS CONCHA|13|131|13111|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA GRANJA|2m|71.220984156|69.961946651|72.480021661|74.107926715|80.072355036|68.406786979|73.844638128|68.051157063|74.874687627|73.306718757|55.972064805|74.792995289|71.26558761|76.551098952|76.562299304|1|2|1
9599|LICEO MUNICIPAL PURKUYEN|13|131|13131|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|SAN RAMÓN|2m|80.20033835|77.665132709|82.735543991|80.762163898|85.646310631|75.054575641|81.585605422|78.06184639|83.726833297|80.63829079|69.820415084|82.324311271|79.932812751|83.802441614|83.237679449|1|1|1
9601|CENTRO EDUCACIONAL MUNICIPAL SAN RAMON|13|131|13131|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|SAN RAMÓN|2m|72.904023427|68.462277761|77.345769093|73.931149139|81.234239509|66.557675752|74.001532155|63.689094785|65.711386681|65.90438795|59.451509723|78.554604869|81.513167081|77.840463219|76.310184306|1|1|1
9608|CENTRO EDUCACIONAL MIRADOR|13|131|13131|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|SAN RAMÓN|2m|78.568312434|74.605056157|82.53156871|83.082360335|90.819899079|74.83447501|83.592706914|74.731643522|75.892190573|72.114302918|76.188437075|84.945156251|83.167755172|87.591372002|84.076341579|1|1|1
9634|COLEGIO MARISTA MARCELINO CHAMPAGNAT|13|131|13112|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA PINTANA|2m|68.419949174|64.209858104|72.630040244|67.355764131|75.783116809|63.357683141|62.926492442|66.975202788|73.538515795|63.598144609|63.788947961|75.092935501|79.851911561|72.589092712|72.83780223|2|1|1
9637|COLEGIO CHRISTIAN GARDEN SCHOOL|13|131|13111|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA GRANJA|2m|76.801164498|74.79235032|78.809978677|80.941370538|87.403676094|72.575501522|82.844934|77.488182933|90.492823835|77.937893039|64.033831925|81.556948769|75.032710094|84.034889434|85.603246777|2|2|1
9646|COLEGIO POLIVALENTE FRANCISCO RAMIREZ|13|131|13131|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|SAN RAMÓN|2m|72.664018277|71.056920722|74.271115831|77.125170087|83.925631209|69.265260853|78.184618197|65.831631524|73.710140407|69.828232446|53.956521717|73.218306566|68.488668869|78.145469894|73.020780933|2|2|1
9647|LICEO SAN FRANCISCO|13|131|13131|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|SAN RAMÓN|2m|70.845201141|68.970709143|72.71969314|67.462675841|73.50768389|62.753389773|66.12695386|64.248611957|62.323583021|68.598852381|61.823400469|70.050807702|65.997506011|71.627631511|72.527285585|2|2|1
9655|ESCUELA PARTICULAR CLAUDIO MATTE|13|131|13111|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA GRANJA|2m|70.547720528|68.01747778|73.077963277|67.032391148|72.356194667|62.114139557|66.62683922|60.362883106|61.321142056|66.809797809|52.957709452|70.705634874|69.57271369|71.149161474|71.395029458|2|3|1
9656|ESCUELA PARTICULAR PDTE.JOSE J.PRIETO|13|131|13112|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA PINTANA|2m|72.86975935|70.160260483|75.579258218|78.934638123|85.973695372|69.880530055|80.949688941|66.63171702|70.072851338|69.364587792|60.457711932|78.350825892|75.718452883|80.53562886|78.798395933|2|2|1
9659|ESCUELA COLEGIO ALBERTO BLEST GANA|13|131|13131|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|SAN RAMÓN|2m|71.558351621|70.055050807|73.061652436|68.612114696|73.535261881|65.319832494|66.981249712|63.103987091|65.149661629|63.88240457|60.279895075|71.892623539|74.85291658|68.053475351|72.771478688|2|2|1
9660|ESCUELA PARTIC PARROQUIAL DOMINGO SAVIO|13|131|13131|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|SAN RAMÓN|2m|75.691960075|75.021490755|76.362429396|71.655768304|77.755101684|66.321879485|70.890323743|68.17384779|70.182502768|69.343848001|64.995192602|75.711564729|77.141633874|77.015524793|72.97753552|2|2|1
9665|CENTRO EDUCACIONAL SANTA ROSA DEL SUR|13|131|13112|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA PINTANA|2m|72.039683341|68.572118792|75.50724789|72.929179361|78.272458992|69.105860703|71.409218387|66.143851398|69.832358893|66.843617334|61.755577965|74.244429256|71.395061591|76.439639955|74.898586223|2|1|1
9684|COLEGIO SAN GREGORIO DE LA SALLE|13|131|13111|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA GRANJA|2m|72.95665357|72.514835962|73.398471178|76.967548503|83.800388991|69.001943424|78.100313094|68.370436805|72.378312584|63.282297116|69.450700713|80.120923256|80.71097856|81.239696015|78.412095194|2|2|1
9686|LICEO TÉCNICO CLOTARIO BLEST RIFFO|13|131|13121|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|PEDRO AGUIRRE CERDA|2m|77.701860985|72.982091938|82.421630031|78.885096958|85.236836511|72.268179393|79.15027497|73.109996056|83.839392001|69.57249284|65.918103326|81.57784064|74.510289674|87.619831783|82.603400465|2|1|1
9687|LICEO CHRISTA MC AULIFFE|13|131|13105|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|EL BOSQUE|2m|71.584292129|69.788516205|73.380068054|69.651076572|72.235532613|65.187622136|71.530074968|60.503114497|65.717277251|59.152987003|56.639079238|72.465257205|76.117743428|65.222283514|76.055744674|1|2|1
9688|LICEO JUAN GOMEZ MILLAS|13|131|13105|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|EL BOSQUE|2m|74.457486868|72.584528994|76.330444742|78.56872472|82.651907061|72.51526432|80.53900278|69.516334683|71.798924464|75.405889128|61.344190457|79.373053439|78.651231068|81.769123677|77.698805571|1|1|1
9690|CENTRO DUC.CARDENAL JOSE MARIA CARO|13|131|13116|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LO ESPEJO|2m|77.601015963|74.770021234|80.432010692|67.227048451|76.09568153|66.939287454|58.646176368|63.359612398|64.273962679|58.367440318|67.437434197|76.887789573|79.555938229|79.655401313|71.452029177|1|1|1
9693|LICEO POLITECNICO CIENCIA Y TECNOLOGIA|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|70.89353655|69.370233659|72.41683944|69.367757814|76.599920336|64.511922096|66.991431012|62.368227981|64.572027439|62.594241439|59.938415064|72.558896423|70.447949222|72.850650684|74.378089363|1|2|1
9694|INSTITUTO COMERCIAL PADRE ALBERTO HURTA|13|131|13121|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|PEDRO AGUIRRE CERDA|2m|75.465420447|72.031214757|78.899626138|72.61790462|80.284075254|66.737007927|70.83263068|67.979738882|76.585786789|64.507535416|62.84589444|79.569412945|77.181813134|80.130429725|81.395995976|2|1|1
9695|LICEO POLIVALENTE EUGENIO PEREIRA SALAS|13|131|13121|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|PEDRO AGUIRRE CERDA|2m|73.579845641|68.423935198|78.735756085|66.623547814|76.595146306|64.612713827|58.662783308|64.263318625|63.338520612|64.558306469|64.893128794|76.788583387|77.905472907|76.275758288|76.184518965|1|1|1
9697|LICEO POLIVALENTE|13|131|13116|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LO ESPEJO|2m|70.051261631|68.529305152|71.573218109|68.563210355|72.488488253|67.681008747|65.520134065|57.057853904|59.550516065|54.197859861|57.425185786|73.411128766|74.097068988|69.339743069|76.796574243|1|1|1
9701|LICEO POLIVALENTE OLOF PALME|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|71.397213584|69.614140542|73.180286625|71.50283764|78.196930157|63.812800532|72.498782232|62.966074506|63.748481658|63.226653172|61.923088687|72.108793708|74.812014379|67.654830254|73.859536492|1|2|1
9722|LICEO PORTAL DE LA CISTERNA|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|70.304841903|68.506407025|72.103276781|70.997394316|77.615261046|66.250845363|69.12607654|62.195794445|64.460904353|63.578074065|58.548404918|73.588025678|78.838580017|69.733954188|72.191542827|1|1|1
9726|LICEO TENIENTE FRANCISCO MERY AGUIRRE|13|131|13116|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LO ESPEJO|2m|80.929803632|76.397777661|85.461829604|79.046974994|83.721824536|74.51529466|78.903805784|71.308475791|74.671764237|64.260362411|74.993300724|84.910761583|83.027129358|85.432733253|86.272422138|1|2|1
9754|INSTITUTO COMERCIAL PARTICULAR LA CISTE|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|71.855863115|69.651038025|74.060688204|70.969063178|77.643414821|63.609399655|71.654375058|62.095902318|65.059975916|59.14491352|62.082817519|75.722841016|76.438826739|72.497598465|78.232097842|2|2|1
9757|CENTRO EDUCACIONAL SANTA CLARA|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|78.188208047|74.479786107|81.896629986|79.433523676|83.376746804|73.594560935|81.32926329|68.714088154|66.515197401|76.730779332|62.89628773|78.361198203|77.285494572|75.065548897|82.732551141|2|3|1
9758|COLEGIO SANTA ISABEL DE HUNGRIA|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|71.388644826|69.862627273|72.914662378|73.726767407|80.211771233|66.360431515|74.608099474|64.530516856|70.906948407|66.436398014|56.248204146|77.34888868|77.830940863|75.867472677|78.3482525|2|3|1
9759|LICEO LAURA VICUNA|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|74.699195102|71.749004604|77.649385601|79.096336149|85.421263596|73.408707431|78.45903742|66.895320477|66.901620752|68.625754325|65.158586355|79.98618161|78.518540412|79.534431656|81.905572763|2|3|1
9766|COLEGIO SANTA MARIA DE LOS ANGELES|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|77.575284772|75.472142658|79.678426886|80.403483075|87.900875499|73.818329365|79.491244361|76.58083216|79.681184581|82.128646224|67.932665673|81.378923286|82.958808509|81.300560006|79.877401342|2|4|1
9767|LICEO MADRE CECILIA LAZZERI|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|74.619270822|74.764588765|74.473952879|76.134211461|81.381310566|70.741116693|76.280207123|66.462265161|68.006661492|71.017140926|60.362993066|80.458745462|81.049092578|77.544071227|82.783072582|2|4|1
9768|ESCUELA Y LICEO LIAHONA|13|131|13105|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|EL BOSQUE|2m|73.339985065|73.983861071|72.696109058|74.957513979|80.654936404|68.102289548|76.115315984|72.185876863|81.57233843|67.74704201|67.23825015|77.154030176|78.030342125|78.191337509|75.240410895|2|4|1
9771|CHILEAN EAGLES COLLEGE N.3|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|76.538983424|74.056152283|79.021814566|75.45010487|78.838253354|70.800203255|76.711858001|70.313991265|83.491162032|69.221462351|58.229349412|78.813851876|72.210821154|79.448114522|84.782619952|2|2|1
9779|ESCUELA TECNICA SANTA ROSA|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|77.72684729|74.947807079|80.505887501|76.232175298|82.624833759|70.674999179|75.396692956|66.307914283|72.30244289|62.860484128|63.76081583|80.930856325|76.815293818|83.633694963|82.343580195|2|1|1
9780|COLEGIO TENIENTE DAGOBERTO GODOY|13|131|13105|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|EL BOSQUE|2m|74.064644687|75.170357314|72.958932061|62.01557359|67.107882729|60.309131672|58.629706369|61.970159517|66.507927322|63.205121208|56.19743002|72.700510006|74.590567317|69.937976802|73.5729859|2|2|1
9781|CENTRO POLITECNICO PARTICULAR SAN RAMON|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|73.543989147|70.052586096|77.035392199|70.52976286|76.60844957|65.011976705|69.968862305|60.844977018|66.152319146|59.939807459|56.442804451|71.06204158|69.862200845|71.718236468|71.605687427|2|1|1
9784|LICEO POLIVALENTE LA CISTERNA N°1|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|77.004253208|73.620572299|80.387934117|88.677460681|93.298360564|80.553335771|92.180685708|74.533498941|86.831862535|68.89867718|67.869957107|84.579733503|88.028954279|83.415591538|82.29465469|2|1|1
9796|ESC. PART.ADVENTISTA BUENAVENTURA|13|131|13116|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LO ESPEJO|2m|80.465086274|77.30256152|83.627611028|||||75.328250043|74.578067556|83.568884601|67.837797972|83.904690097|79.818534117|84.861356967|87.034179208|2|2|1
9797|COLEGIO ADVENTISTA LA CISTERNA|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|73.752770882|70.723222309|76.782319456|75.542300048|81.482911851|69.77968041|75.364307883|71.556338172|75.472991476|80.117492243|59.078530796|71.484284567|67.281703537|71.528854426|75.642295737|2|3|1
9799|COMPLEJO EDUC.PART.MONSENOR LUIS A.PERE|13|131|13121|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|PEDRO AGUIRRE CERDA|2m|78.178607001|75.924545619|80.432668384|80.610413529|84.951381476|73.821055849|83.058803264|68.753742686|70.675364709|73.180531199|62.40533215|81.677024926|79.553662138|81.409413424|84.067999217|2|2|1
9800|ESCUELA BAS. ROSA ELVIRA MATTE DE PRIET|13|131|13116|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LO ESPEJO|2m|72.226451694|68.735379997|75.717523391|75.818981684|82.144754594|69.141530804|76.170659653|68.595298417|80.870743894|64.047013602|60.868137753|77.211671116|74.48441512|76.596539457|80.554058771|2|2|1
9801|COLEGIO POLIV. SAINT ORLAND|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|73.76484015|72.816994545|74.712685755|74.159885542|78.5276639|67.913591155|76.038401571|64.55618283|72.453622089|64.499527918|56.715398485|76.701336602|74.996530245|72.637745809|82.469733751|2|2|1
9810|LICEO POLITECNICO PART.SAGRADO CORAZON|13|131|13116|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LO ESPEJO|2m|75.635737467|72.363771787|78.907703147|71.747264161|76.854720782|66.610038947|71.777032754|67.269304596|71.04763908|73.350676652|57.409598056|73.41973668|72.178130694|72.381564769|75.699514576|2|2|1
9824|COMPLEJO EDUCACIONAL STELLA MARIS|13|131|13105|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|EL BOSQUE|2m|71.377642556|70.50153978|72.253745332|72.765816548|77.911858911|67.520935457|72.864655278|66.693638558|65.623734382|69.272985252|65.184196042|75.994332142|73.047908768|75.399561399|79.535526257|2|2|1
9827|COLEGIO IDOP LIMITADA|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|70.034730865|68.374347397|71.695114333|73.65484986|79.502096766|67.134496085|74.327956727|64.695226791|65.74754846|67.323457788|61.014674124|74.181192084|78.959323811|72.846377752|70.737874688|2|2|1
9828|COLEGIO SOL DE CHILE|13|131|13116|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LO ESPEJO|2m|75.219588675|73.958747612|76.480429737|76.958677145|82.054266501|69.870099526|78.951665409|71.002840589|80.304332887|73.893659217|58.810529662|78.455281119|72.829061359|76.235678302|86.301103695|2|2|1
9829|COLEGIO MIGUEL DE CERVANTES|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|75.131471559|73.156457204|77.106485914|75.947861006|82.580505897|68.319601739|76.943475381|68.328671728|75.2474964|68.37484203|61.363676754|75.236237133|71.093403406|79.53776355|75.077544443|2|2|1
9834|COLEGIO POLITEC. MARIA GRISELDA VALLE S|13|131|13105|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|EL BOSQUE|2m|74.68033754|71.660281417|77.700393664|69.794720052|77.806937574|62.841767588|68.735454994|66.636466331|69.344697957|66.090266875|64.474434162|74.62206693|72.586155538|73.841462684|77.438582567|2|1|1
9844|COLEGIO EL ALMENDRO|13|131|13105|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|EL BOSQUE|2m|72.438446745|68.847040977|76.029852512|71.639026908|77.232472743|64.598628591|73.085979391|69.960696228|86.110024239|58.163028078|65.609036368|75.195633135|75.665996984|74.215003955|75.705898465|2|2|1
9845|COLEGIO GRACE SCHOOL|13|131|13121|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|PEDRO AGUIRRE CERDA|2m|78.515901535|76.415784845|80.616018225|82.863040462|90.722641459|76.02900535|81.837474578|74.377833245|83.878184638|70.731111531|68.524203565|85.302280371|83.128223466|88.005048831|84.773568815|2|2|1
9852|ESCUELA PARTICULAR VILLA EL SOL|13|131|13105|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|EL BOSQUE|2m|73.060333902|71.030550402|75.090117401|74.32519584|79.230384065|70.270787921|73.474415535|68.864688983|74.650029427|64.196458869|67.747578652|77.418996563|75.460429184|76.175968528|80.620591978|2|3|1
9853|COLEGIO POLIV. SAINT TRINITY COLLEGE|13|131|13116|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LO ESPEJO|2m|70.245975166|67.289797044|73.202153287|65.299291229|72.348349847|60.606198483|62.943325359|67.065397153|74.895267466|65.060997125|61.239926869|66.194644237|65.811017683|64.847925558|67.92498947|2|1|1
9855|COLEGIO PRINCESS ANNE SCHOOL|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|73.689156062|72.420522056|74.957790068|80.47221223|85.318726713|75.860760768|80.23714921|66.864216599|77.599433528|73.044009069|49.9492072|75.521722253|76.963037704|73.572869958|76.029259098|3|5|1
9860|LICEO INDUSTRIAL DE ELECTROTECNIA RAMON|13|131|13109|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA CISTERNA|2m|74.618224294|72.840526038|76.395922549|77.190561661|85.913049656|70.455963964|75.202671362|71.117249044|75.410827805|70.17115718|67.769762146|81.308159649|79.310600529|83.171153558|81.442724861|2|2|1
9861|CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.|13|131|13106|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|ESTACIÓN CENTRAL|2m|78.50741977|74.688332297|82.326507243|76.579463874|82.044907905|71.065965215|76.627518503|70.638101977|76.396014383|66.775202042|68.743089505|82.221926895|82.926655431|81.563808438|82.175316815|1|2|1
9862|LICEO POLIVALENTE A N°71 GUILLERMO FELI|13|131|13106|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|ESTACIÓN CENTRAL|2m|79.296695407|74.871144988|83.722245825|77.883591227|84.45705267|72.542427129|76.651293881|73.994598371|81.173723968|74.682991052|66.127080092|82.222242504|79.910714826|83.867456354|82.888556332|1|2|1
9863|LICEO SANTIAGO BUERAS Y AVARIA|13|131|13119|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|MAIPÚ|2m|65.631427809|65.634377265|65.628478353|66.782708795|73.672407931|59.522362663|67.153355792|63.470457923|68.434135682|67.477156105|54.500081981|67.959080523|69.456879794|63.929643096|70.490718679|1|3|1
